R_fighter,B_fighter,B_total_time_fought(seconds),B_total_rounds_fought,B_total_title_bouts,B_current_win_streak,B_current_lose_streak,B_longest_win_streak,B_wins,B_losses,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_total_time_fought(seconds),R_total_rounds_fought,R_total_title_bouts,R_current_win_streak,R_current_lose_streak,R_longest_win_streak,R_wins,R_losses,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch,B_Stance_Orthodox,B_Stance_Southpaw,B_Stance_Switch,Win
Lyman Good,Chance Rencountre,0.46956960322797575,0.08450704225352114,0,0,1,2,2,1,0.8000000000000007,0.6428571428571432,0.41666666666666696,0.174526707234618,0.07142857142857142,0,1,0,1,2,2,0.6000000000000005,0.5384615384615383,0.41666666666666696,0.6000000000000001,0.6521739130434783,1.0,0.0,0.0,0.0,1.0,0.0,2
Muslim Salikhov,Laureano Staropoli,0.5965030262273033,0.07042253521126761,0,2,0,2,2,0,0.7000000000000002,0.35714285714285765,0.41666666666666696,0.25388776200135227,0.047619047619047616,0,0,1,2,2,1,0.5000000000000009,0.23076923076923084,0.41666666666666696,0.30000000000000004,0.6956521739130435,1.0,0.0,0.0,1.0,0.0,0.0,2
Demian Maia,Ben Askren,0.06018829858776059,0.014084507042253521,0,1,0,1,1,1,0.5000000000000009,0.5,0.41666666666666696,0.5279744176422022,0.9642857142857143,2,5,0,7,21,9,0.7000000000000002,0.38461538461538414,0.41666666666666696,0.75,0.9565217391304349,0.0,1.0,0.0,1.0,0.0,0.0,2
Niko Price,James Vick,0.259324628551614,0.35211267605633806,0,5,0,5,9,4,0.9000000000000004,0.7142857142857144,0.16666666666666696,0.22971074205544284,0.15476190476190477,0,1,0,2,5,4,0.6000000000000005,0.6923076923076925,0.41666666666666696,0.6000000000000001,0.4782608695652175,1.0,0.0,0.0,1.0,0.0,0.0,2
Max Griffin,Alex Morono,0.3304051782111634,0.25352112676056343,0,2,0,2,5,3,0.5000000000000009,0.4285714285714288,0.41666666666666696,0.5836713995943205,0.21428571428571425,0,0,1,1,3,4,0.5000000000000009,0.6923076923076925,0.41666666666666696,0.4500000000000002,0.6086956521739131,1.0,0.0,0.0,1.0,0.0,0.0,0
Jake Matthews,Rostem Akman,0.5965030262273033,0.02816901408450704,0,0,1,0,0,1,0.40000000000000124,0.4285714285714288,0.41666666666666696,0.38622617689317107,0.2857142857142857,0,2,0,3,7,4,0.5000000000000009,0.4615384615384608,0.41666666666666696,0.3500000000000001,0.2608695652173913,1.0,0.0,0.0,0.0,0.0,1.0,2
Luke Jumeau,Dhiego Lima,0.4085879707464694,0.19718309859154928,2,0,1,2,3,5,0.8000000000000007,0.6428571428571432,0.41666666666666696,0.5943204868154157,0.09523809523809523,0,1,0,1,2,1,0.5000000000000009,0.38461538461538414,0.41666666666666696,0.5,0.5217391304347827,1.0,0.0,0.0,1.0,0.0,0.0,0
Nicolas Dalby,Alex Oliveira,0.43606819814696113,0.4507042253521127,0,0,1,3,9,6,0.5000000000000009,0.7142857142857144,0.41666666666666696,0.5943204868154157,0.13095238095238093,0,1,0,1,1,3,0.5000000000000009,0.5384615384615383,0.41666666666666696,0.55,0.6521739130434783,1.0,0.0,0.0,1.0,0.0,0.0,2
Gunnar Nelson,Gilbert Burns,0.4905065909759583,0.36619718309859156,0,3,0,3,9,3,0.40000000000000124,0.35714285714285765,0.41666666666666696,0.43193841383536175,0.2976190476190476,0,4,0,4,8,4,0.5000000000000009,0.38461538461538414,0.41666666666666696,0.6500000000000001,0.5217391304347827,0.0,0.0,1.0,1.0,0.0,0.0,0
Siyar Bahadurzada,Ismail Naurdiev,0.5965030262273033,0.07042253521126761,0,1,0,1,1,1,0.40000000000000124,0.5714285714285721,0.41666666666666696,0.47415906017579446,0.19047619047619047,0,1,0,3,4,3,0.5000000000000009,0.4615384615384608,0.41666666666666696,0.15000000000000013,0.6956521739130435,1.0,0.0,0.0,1.0,0.0,0.0,0
Belal Muhammad,Takashi Sato,0.24546065904505715,0.014084507042253521,0,1,0,1,1,0,0.40000000000000124,0.5,0.41666666666666696,0.5898754437119675,0.2857142857142857,0,0,1,4,6,3,0.5000000000000009,0.38461538461538414,0.41666666666666696,0.4500000000000002,0.5217391304347827,1.0,0.0,0.0,0.0,1.0,0.0,2
Nordine Taleb,Muslim Salikhov,0.3456624075319435,0.04225352112676056,0,0,1,1,1,1,0.5000000000000009,0.2857142857142865,0.41666666666666696,0.4327221729208925,0.2976190476190476,0,3,0,3,7,4,0.7000000000000002,0.5384615384615383,0.41666666666666696,0.75,0.8260869565217394,1.0,0.0,0.0,1.0,0.0,0.0,0
Li Jingliang,Elizeu Zaleski dos Santos,0.20079753698722258,0.25352112676056343,0,0,1,7,7,1,0.5000000000000009,0.5,0.41666666666666696,0.5371384275693035,0.2976190476190476,0,1,0,4,8,3,0.6000000000000005,0.3076923076923075,0.41666666666666696,0.6000000000000001,0.5217391304347827,1.0,0.0,0.0,1.0,0.0,0.0,2
Song Kenan,Derrick Krantz,0.14727639542703427,0.0,0,0,1,0,0,1,0.40000000000000124,0.4285714285714288,0.41666666666666696,0.39148073022312374,0.05952380952380952,0,2,0,2,2,1,0.6000000000000005,0.3076923076923075,0.41666666666666696,0.55,0.43478260869565233,1.0,0.0,0.0,1.0,0.0,0.0,2
Anthony Pettis,Nate Diaz,0.7219743003922177,0.7887323943661972,2,5,0,5,14,9,0.6000000000000005,0.7142857142857144,0.41666666666666696,0.38584019865354546,0.46428571428571425,4,0,1,5,9,7,0.40000000000000124,0.38461538461538414,0.16666666666666696,0.7000000000000002,0.5652173913043479,1.0,0.0,0.0,0.0,1.0,0.0,0
Vicente Luque,Mike Perry,0.4809153286819099,0.3098591549295775,0,2,0,2,6,4,0.40000000000000124,0.35714285714285765,0.41666666666666696,0.2688214429090602,0.21428571428571425,0,0,1,5,9,2,0.5000000000000009,0.615384615384615,0.41666666666666696,0.3500000000000001,0.3478260869565217,1.0,0.0,0.0,1.0,0.0,0.0,2
Gilbert Burns,Aleksei Kunchenko,0.5965030262273033,0.07042253521126761,0,2,0,2,2,0,0.20000000000000107,0.2857142857142865,0.41666666666666696,0.3811809341193374,0.2738095238095238,0,3,0,3,8,3,0.40000000000000124,0.3076923076923075,0.41666666666666696,0.75,0.6086956521739131,1.0,0.0,0.0,1.0,0.0,0.0,2
Colby Covington,Robbie Lawler,0.4508934367320324,0.8028169014084507,5,3,0,5,13,7,0.5000000000000009,0.5714285714285721,0.41666666666666696,0.7859089756592291,0.3214285714285714,1,3,0,6,9,1,0.5000000000000009,0.38461538461538414,0.41666666666666696,0.8500000000000001,0.5217391304347827,1.0,0.0,0.0,0.0,1.0,0.0,2
Mickey Gall,Salim Touahri,0.5965030262273033,0.07042253521126761,0,0,2,0,0,2,0.40000000000000124,0.4285714285714288,0.41666666666666696,0.2811654834347532,0.10714285714285714,0,3,0,3,4,2,0.8000000000000007,0.5384615384615383,0.41666666666666696,0.4500000000000002,0.3478260869565217,0.0,0.0,1.0,1.0,0.0,0.0,2
Geoff Neal,Niko Price,0.16777698386012102,0.15492957746478872,0,1,0,2,5,3,0.6000000000000005,0.7142857142857144,0.41666666666666696,0.38319810682893846,0.05952380952380952,0,3,0,3,3,0,0.5000000000000009,0.615384615384615,0.41666666666666696,0.4500000000000002,0.39130434782608714,0.0,1.0,0.0,1.0,0.0,0.0,2
Erik Koch,Kyle Stewart,0.08876933422999328,0.0,0,0,1,0,0,1,0.6000000000000005,0.7142857142857144,0.41666666666666696,0.5078706051386072,0.21428571428571425,0,2,0,2,4,5,0.40000000000000124,0.3076923076923075,0.41666666666666696,0.5,0.4782608695652175,0.0,1.0,0.0,1.0,0.0,0.0,2
Rafael Dos Anjos,Leon Edwards,0.695456981338265,0.4507042253521127,0,0,1,7,9,2,0.8000000000000007,0.5714285714285721,0.41666666666666696,0.834777171050398,0.9166666666666666,4,0,2,5,18,9,0.20000000000000107,0.23076923076923084,0.16666666666666696,0.3500000000000001,0.6521739130434783,0.0,1.0,0.0,0.0,1.0,0.0,0
Jorge Masvidal,Ben Askren,0.1257565568258238,0.0,0,1,0,1,1,0,0.5000000000000009,0.5,0.41666666666666696,0.4180998786064803,0.49999999999999994,0,2,0,3,10,6,0.5000000000000009,0.5384615384615383,0.41666666666666696,0.7000000000000002,0.6521739130434783,1.0,0.0,0.0,1.0,0.0,0.0,2
Diego Sanchez,Michael Chiesa,0.23464623087592468,0.323943661971831,1,2,0,3,8,4,0.7000000000000002,0.6428571428571432,0.41666666666666696,0.37738968219615626,0.8809523809523809,2,6,0,6,18,11,0.40000000000000124,0.38461538461538414,0.41666666666666696,0.55,0.7826086956521742,0.0,1.0,0.0,0.0,1.0,0.0,0
Ismail Naurdiev,Chance Rencountre,0.3426361802286483,0.04225352112676056,0,0,1,1,1,1,0.8000000000000007,0.6428571428571432,0.41666666666666696,0.5943204868154157,0.023809523809523808,0,1,0,1,1,0,0.40000000000000124,0.5384615384615383,0.41666666666666696,0.6000000000000001,0.1304347826086957,1.0,0.0,0.0,0.0,1.0,0.0,0
Demian Maia,Anthony Rocco Martin,0.5377221072209146,0.4366197183098592,0,0,2,4,8,4,0.6000000000000005,0.5,0.41666666666666696,0.46162834846898865,0.9285714285714286,2,5,0,7,20,9,0.7000000000000002,0.38461538461538414,0.41666666666666696,0.4500000000000002,0.9565217391304349,0.0,1.0,0.0,1.0,0.0,0.0,2
Bryan Barberena,Randy Brown,0.38566534969737726,0.23943661971830985,0,1,0,2,4,3,0.9000000000000004,0.8571428571428577,0.41666666666666696,0.43324247802569305,0.24999999999999994,0,1,0,2,5,4,0.6000000000000005,0.38461538461538414,0.41666666666666696,0.40000000000000013,0.4782608695652175,0.0,1.0,0.0,1.0,0.0,0.0,0
Rafael Dos Anjos,Kevin Lee,0.8239744451916611,0.49295774647887325,1,0,1,5,10,4,0.3000000000000007,0.7857142857142865,0.41666666666666696,0.9217517727972124,0.8690476190476191,4,0,2,5,17,9,0.20000000000000107,0.23076923076923084,0.16666666666666696,0.30000000000000004,0.6521739130434783,0.0,1.0,0.0,1.0,0.0,0.0,2
Thiago Alves,Laureano Staropoli,0.5965030262273033,0.02816901408450704,0,1,0,1,1,0,0.7000000000000002,0.35714285714285765,0.41666666666666696,0.5586954181947121,0.7142857142857143,1,0,1,7,15,10,0.3000000000000007,0.23076923076923084,0.41666666666666696,0.30000000000000004,0.6956521739130435,1.0,0.0,0.0,1.0,0.0,0.0,0
Warlley Alves,Sergio Moraes,0.5113470389206456,0.4225352112676057,1,0,1,4,8,4,0.6000000000000005,0.4285714285714288,0.41666666666666696,0.3796352053752536,0.24999999999999994,1,4,0,4,6,3,0.5000000000000009,0.38461538461538414,0.41666666666666696,0.8,0.39130434782608714,1.0,0.0,0.0,1.0,0.0,0.0,2
Alex Oliveira,Mike Perry,0.36532763113651645,0.26760563380281693,0,2,0,2,5,4,0.40000000000000124,0.35714285714285765,0.41666666666666696,0.2717152273759719,0.3452380952380952,0,0,1,3,9,5,0.5000000000000009,0.6923076923076925,0.41666666666666696,0.3500000000000001,0.5217391304347827,1.0,0.0,0.0,1.0,0.0,0.0,0
Court McGee,Dhiego Lima,0.22067291526563548,0.15492957746478872,2,0,1,1,2,5,0.8000000000000007,0.6428571428571432,0.41666666666666696,0.5806428343158384,0.45238095238095233,1,3,0,3,8,6,0.5000000000000009,0.615384615384615,0.41666666666666696,0.5,0.6521739130434783,1.0,0.0,0.0,1.0,0.0,0.0,0
Sultan Aliev,Keita Nakamura,0.5893209902488231,0.3943661971830986,0,0,3,1,4,6,0.5000000000000009,0.5,0.41666666666666696,0.36815415821501013,0.05952380952380952,0,0,1,1,1,2,0.5000000000000009,0.5384615384615383,0.41666666666666696,0.7000000000000002,0.6521739130434783,1.0,0.0,0.0,0.0,1.0,0.0,2
Alan Jouban,Dwight Grant,0.394418291862811,0.04225352112676056,0,0,1,1,1,1,0.7000000000000002,0.7142857142857144,0.41666666666666696,0.25018554027214335,0.23809523809523808,0,1,0,3,7,4,0.6000000000000005,0.4615384615384608,0.41666666666666696,0.7000000000000002,0.7826086956521742,0.0,1.0,0.0,0.0,0.0,1.0,0
Curtis Millender,Belal Muhammad,0.5876607683254876,0.295774647887324,0,0,1,4,5,3,0.5000000000000009,0.4285714285714288,0.41666666666666696,0.31347194050033805,0.09523809523809523,0,3,0,3,3,1,0.8000000000000007,0.6923076923076925,0.41666666666666696,0.5,0.5217391304347827,1.0,0.0,0.0,1.0,0.0,0.0,0
Stephen Thompson,Anthony Pettis,0.3868966426477387,0.5211267605633804,4,0,1,5,8,7,0.40000000000000124,0.4285714285714288,0.16666666666666696,0.8739509711481575,0.4404761904761904,2,1,0,7,9,4,0.6000000000000005,0.615384615384615,0.41666666666666696,0.6000000000000001,0.7391304347826086,1.0,0.0,0.0,1.0,0.0,0.0,0
Danny Roberts,Claudio Silva,0.3850033624747814,0.08450704225352114,0,3,0,3,3,0,0.5000000000000009,0.35714285714285765,0.41666666666666696,0.36999239350912777,0.15476190476190477,0,2,0,2,5,2,0.7000000000000002,0.5384615384615383,0.41666666666666696,0.8,0.5217391304347827,0.0,1.0,0.0,0.0,1.0,0.0,0
Darren Till,Jorge Masvidal,0.5250433361923126,0.5633802816901409,0,2,0,3,9,6,0.5000000000000009,0.5714285714285721,0.41666666666666696,0.5210551893171061,0.21428571428571425,1,1,0,4,5,2,0.6000000000000005,0.5384615384615383,0.666666666666667,0.7000000000000002,0.3043478260869565,0.0,1.0,0.0,1.0,0.0,0.0,0
Leon Edwards,Gunnar Nelson,0.2734860982683255,0.3098591549295775,0,4,0,4,8,3,0.5000000000000009,0.4285714285714288,0.41666666666666696,0.7932988928329953,0.3452380952380952,0,0,1,6,8,2,0.8000000000000007,0.5384615384615383,0.41666666666666696,0.5,0.3478260869565217,0.0,1.0,0.0,0.0,0.0,1.0,2
Elizeu Zaleski dos Santos,Curtis Millender,0.538836583725622,0.09859154929577466,0,3,0,3,3,0,0.8000000000000007,0.7142857142857144,0.41666666666666696,0.30234744759972954,0.20238095238095238,0,0,1,6,6,1,0.5000000000000009,0.4615384615384608,0.41666666666666696,0.55,0.5652173913043479,1.0,0.0,0.0,1.0,0.0,0.0,2
Anthony Rocco Martin,Sergio Moraes,0.42619105161398785,0.3802816901408451,1,0,1,4,8,3,0.6000000000000005,0.4285714285714288,0.41666666666666696,0.4761227497464503,0.3333333333333333,0,0,2,3,7,4,0.6000000000000005,0.4615384615384608,0.41666666666666696,0.8,0.43478260869565233,1.0,0.0,0.0,1.0,0.0,0.0,2
Tim Means,Niko Price,0.14927286482851376,0.14084507042253522,0,1,0,2,4,3,0.6000000000000005,0.7142857142857144,0.41666666666666696,0.29494233353868216,0.47619047619047616,0,2,0,4,10,8,0.8000000000000007,0.615384615384615,0.41666666666666696,0.4500000000000002,0.6956521739130435,1.0,0.0,0.0,1.0,0.0,0.0,0
Alex Morono,Zak Ottow,0.43497814391392065,0.2112676056338028,0,1,0,1,4,3,0.5000000000000009,0.4285714285714288,0.41666666666666696,0.5230730223123732,0.20238095238095238,0,2,0,2,4,3,0.5000000000000009,0.38461538461538414,0.41666666666666696,0.6000000000000001,0.39130434782608714,1.0,0.0,0.0,1.0,0.0,0.0,2
Tyron Woodley,Kamaru Usman,0.866990479993275,0.3802816901408451,1,9,0,9,9,0,0.6000000000000005,0.7142857142857144,0.41666666666666696,0.6345358455882353,0.369047619047619,5,1,0,3,9,3,0.3000000000000007,0.5384615384615383,0.41666666666666696,0.55,0.7391304347826086,1.0,0.0,0.0,0.0,0.0,1.0,0
Diego Sanchez,Mickey Gall,0.20691829186281102,0.09859154929577466,0,3,0,3,4,1,0.8000000000000007,0.5714285714285721,0.41666666666666696,0.3950768627019812,0.8571428571428571,2,6,0,6,17,11,0.40000000000000124,0.38461538461538414,0.41666666666666696,0.3500000000000001,0.7826086956521742,0.0,1.0,0.0,0.0,0.0,1.0,2
Dwight Grant,Carlo Pedersoli Jr.,0.3069939475453934,0.04225352112676056,0,1,0,1,1,1,0.5000000000000009,0.6428571428571432,0.41666666666666696,0.5943204868154157,0.023809523809523808,0,0,1,0,0,1,0.7000000000000002,0.6923076923076925,0.41666666666666696,0.25,0.6521739130434783,0.0,0.0,1.0,0.0,1.0,0.0,2
Vicente Luque,Bryan Barberena,0.28011516476126425,0.25352112676056343,0,1,0,2,5,3,0.6000000000000005,0.4285714285714288,0.41666666666666696,0.1996941556795132,0.16666666666666663,0,0,1,4,7,2,0.5000000000000009,0.615384615384615,0.41666666666666696,0.4500000000000002,0.3478260869565217,1.0,0.0,0.0,0.0,1.0,0.0,2
Demian Maia,Lyman Good,0.2604236718224613,0.07042253521126761,0,1,0,1,2,1,0.6000000000000005,0.5714285714285721,0.41666666666666696,0.8306265414274971,0.9166666666666666,2,5,0,7,19,9,0.7000000000000002,0.38461538461538414,0.41666666666666696,0.6500000000000001,0.9565217391304349,0.0,1.0,0.0,1.0,0.0,0.0,2
Thiago Alves,Max Griffin,0.5541358439811702,0.16901408450704225,0,0,1,1,2,3,0.5000000000000009,0.7142857142857144,0.41666666666666696,0.5230703495740084,0.6785714285714286,1,0,1,7,14,10,0.3000000000000007,0.23076923076923084,0.41666666666666696,0.6500000000000001,0.6956521739130435,1.0,0.0,0.0,1.0,0.0,0.0,2
Belal Muhammad,Geoff Neal,0.17652992602555478,0.02816901408450704,0,2,0,2,2,0,0.5000000000000009,0.6428571428571432,0.41666666666666696,0.5765403144016227,0.21428571428571425,0,0,1,4,5,2,0.5000000000000009,0.38461538461538414,0.41666666666666696,0.40000000000000013,0.4782608695652175,1.0,0.0,0.0,0.0,1.0,0.0,0
Carlos Condit,Michael Chiesa,0.2386266917451244,0.295774647887324,1,2,0,3,7,4,0.7000000000000002,0.6428571428571432,0.41666666666666696,0.4065562900133114,0.49999999999999994,3,0,1,5,7,8,0.8000000000000007,0.615384615384615,0.41666666666666696,0.55,0.6521739130434783,1.0,0.0,0.0,0.0,1.0,0.0,0
Curtis Millender,Siyar Bahadurzada,0.3574731002017485,0.18309859154929578,0,1,0,3,4,2,0.5000000000000009,0.5,0.41666666666666696,0.4783637592968222,0.047619047619047616,0,2,0,2,2,0,0.8000000000000007,0.6923076923076925,0.41666666666666696,0.7000000000000002,0.5217391304347827,1.0,0.0,0.0,1.0,0.0,0.0,2
Alex Oliveira,Gunnar Nelson,0.1811349403160726,0.28169014084507044,0,4,0,4,7,3,0.5000000000000009,0.4285714285714288,0.41666666666666696,0.18102342297371532,0.3214285714285714,0,0,1,3,9,4,0.5000000000000009,0.6923076923076925,0.41666666666666696,0.5,0.4782608695652175,1.0,0.0,0.0,0.0,0.0,1.0,0
Chad Laprise,Dhiego Lima,0.38485625420309344,0.14084507042253522,2,0,1,1,1,5,0.8000000000000007,0.6428571428571432,0.41666666666666696,0.20697050371872888,0.21428571428571425,1,3,0,3,6,3,0.40000000000000124,0.3076923076923075,0.41666666666666696,0.4500000000000002,0.5652173913043479,1.0,0.0,0.0,1.0,0.0,0.0,0
Yushin Okami,Aleksei Kunchenko,0.5965030262273033,0.02816901408450704,0,1,0,1,1,0,0.20000000000000107,0.2857142857142865,0.41666666666666696,0.391732059192464,0.6071428571428572,1,4,0,4,14,6,0.8000000000000007,0.615384615384615,0.41666666666666696,0.7000000000000002,0.7826086956521742,0.0,1.0,0.0,1.0,0.0,0.0,0
Jake Matthews,Anthony Rocco Martin,0.5100007355413585,0.35211267605633806,0,0,2,3,6,4,0.6000000000000005,0.5,0.41666666666666696,0.32755715432724813,0.24999999999999994,0,2,0,3,7,3,0.5000000000000009,0.4615384615384608,0.41666666666666696,0.40000000000000013,0.2173913043478261,1.0,0.0,0.0,1.0,0.0,0.0,0
Keita Nakamura,Salim Touahri,0.5965030262273033,0.02816901408450704,0,0,1,0,0,1,0.40000000000000124,0.4285714285714288,0.41666666666666696,0.5798787187288708,0.2976190476190476,0,0,3,1,3,6,0.5000000000000009,0.4615384615384608,0.41666666666666696,0.4500000000000002,0.6521739130434783,0.0,1.0,0.0,1.0,0.0,0.0,2
Rafael Dos Anjos,Kamaru Usman,0.7339809599865501,0.3098591549295775,1,8,0,8,8,0,0.6000000000000005,0.7142857142857144,0.41666666666666696,0.8435035455944249,0.8095238095238095,4,0,2,5,17,8,0.20000000000000107,0.23076923076923084,0.16666666666666696,0.55,0.6521739130434783,0.0,1.0,0.0,0.0,0.0,1.0,0
Tim Means,Ricky Rainey,0.3624747814391392,0.014084507042253521,0,0,1,0,0,1,0.7000000000000002,0.7857142857142865,0.41666666666666696,0.5513451133248288,0.46428571428571425,0,2,0,4,9,8,0.8000000000000007,0.615384615384615,0.41666666666666696,0.75,0.6521739130434783,1.0,0.0,0.0,0.0,0.0,1.0,2
Song Kenan,Alex Morono,0.45477471418964355,0.19718309859154928,0,2,0,2,3,3,0.5000000000000009,0.4285714285714288,0.41666666666666696,0.18864097363083165,0.023809523809523808,0,2,0,2,2,0,0.6000000000000005,0.3076923076923075,0.41666666666666696,0.40000000000000013,0.39130434782608714,1.0,0.0,0.0,1.0,0.0,0.0,0
Li Jingliang,David Zawada,0.5965030262273033,0.02816901408450704,0,0,1,0,0,1,0.6000000000000005,0.6428571428571432,0.41666666666666696,0.5157913919878295,0.26190476190476186,0,1,0,4,7,3,0.6000000000000005,0.3076923076923075,0.41666666666666696,0.40000000000000013,0.4782608695652175,1.0,0.0,0.0,1.0,0.0,0.0,2
Michel Prazeres,Bartosz Fabinski,0.5965030262273033,0.11267605633802817,0,3,0,3,3,0,0.6000000000000005,0.6428571428571432,0.41666666666666696,0.5425118323191345,0.3571428571428571,0,0,1,7,9,2,0.0,0.0,0.41666666666666696,0.6000000000000001,0.7826086956521742,1.0,0.0,0.0,1.0,0.0,0.0,2
Neil Magny,Santiago Ponzinibbio,0.4355035305985205,0.28169014084507044,0,0,1,6,8,2,0.6000000000000005,0.5,0.41666666666666696,0.31048562576675676,0.5595238095238095,0,1,0,7,14,5,0.9000000000000004,1.0,0.41666666666666696,0.6000000000000001,0.5217391304347827,1.0,0.0,0.0,1.0,0.0,0.0,0
Donald Cerrone,Mike Perry,0.547064139206456,0.25352112676056343,0,2,0,2,5,3,0.40000000000000124,0.35714285714285765,0.41666666666666696,0.62252256412253,0.7023809523809523,1,4,0,8,20,8,0.7000000000000002,0.4615384615384608,0.16666666666666696,0.3500000000000001,0.6956521739130435,1.0,0.0,0.0,1.0,0.0,0.0,2
Lyman Good,Ben Saunders,0.2927269489875799,0.4366197183098592,0,3,0,3,9,7,0.8000000000000007,0.7857142857142865,0.41666666666666696,0.46484110885733604,0.047619047619047616,0,1,0,1,1,1,0.6000000000000005,0.5384615384615383,0.41666666666666696,0.75,0.6086956521739131,1.0,0.0,0.0,1.0,0.0,0.0,2
Nordine Taleb,Sean Strickland,0.3654721124747814,0.3098591549295775,0,2,0,3,6,3,0.7000000000000002,0.7142857142857144,0.666666666666667,0.22514156524678836,0.23809523809523808,0,3,0,3,6,3,0.7000000000000002,0.5384615384615383,0.41666666666666696,0.3500000000000001,0.7826086956521742,1.0,0.0,0.0,1.0,0.0,0.0,0
Alex Garcia,Court McGee,0.5692948916652657,0.49295774647887325,1,3,0,3,7,6,0.5000000000000009,0.6428571428571432,0.41666666666666696,0.49505313979039894,0.24999999999999994,0,2,0,2,5,4,0.3000000000000007,0.38461538461538414,0.41666666666666696,0.6500000000000001,0.5217391304347827,1.0,0.0,0.0,1.0,0.0,0.0,0
Ryan LaFlare,Anthony Rocco Martin,0.5848972343644923,0.3098591549295775,0,0,2,3,5,4,0.6000000000000005,0.5,0.41666666666666696,0.5241717376605814,0.3214285714285714,0,4,0,4,7,2,0.7000000000000002,0.5384615384615383,0.41666666666666696,0.40000000000000013,0.6956521739130435,0.0,1.0,0.0,1.0,0.0,0.0,0
Alex Oliveira,Carlo Pedersoli Jr.,0.5965030262273033,0.02816901408450704,0,1,0,1,1,0,0.5000000000000009,0.6428571428571432,0.41666666666666696,0.3498764605518932,0.3095238095238095,0,0,1,3,8,4,0.5000000000000009,0.6923076923076925,0.41666666666666696,0.25,0.4782608695652175,1.0,0.0,0.0,0.0,1.0,0.0,2
Sergio Moraes,Ben Saunders,0.20280426784738567,0.4084507042253521,0,3,0,3,9,6,0.8000000000000007,0.7857142857142865,0.41666666666666696,0.46686422413793105,0.2976190476190476,1,0,1,4,7,3,0.6000000000000005,0.38461538461538414,0.41666666666666696,0.75,0.7391304347826086,1.0,0.0,0.0,1.0,0.0,0.0,2
Abdul Razak Alhassan,Niko Price,0.27837088096839274,0.1267605633802817,0,1,0,2,4,2,0.6000000000000005,0.7142857142857144,0.41666666666666696,0.18720419202163624,0.05952380952380952,0,1,0,2,3,1,0.40000000000000124,0.4615384615384608,0.41666666666666696,0.40000000000000013,0.6086956521739131,1.0,0.0,0.0,1.0,0.0,0.0,2
Geoff Neal,Frank Camacho,0.5965030262273033,0.11267605633802817,0,0,1,1,1,2,0.40000000000000124,0.5,0.41666666666666696,0.09939148073022312,0.0,0,1,0,1,1,0,0.5000000000000009,0.615384615384615,0.41666666666666696,0.4500000000000002,0.39130434782608714,0.0,1.0,0.0,1.0,0.0,0.0,2
Tyron Woodley,Darren Till,0.6800815400134499,0.22535211267605634,0,1,0,4,5,1,0.6000000000000005,0.5714285714285721,0.666666666666667,0.9053123943542933,0.3452380952380952,4,1,0,3,8,3,0.3000000000000007,0.5384615384615383,0.41666666666666696,0.25,0.7391304347826086,1.0,0.0,0.0,0.0,1.0,0.0,2
Diego Sanchez,Craig White,0.1741761936785474,0.0,0,0,1,0,0,1,0.8000000000000007,0.7142857142857144,0.41666666666666696,0.19583323858854662,0.8214285714285714,2,6,0,6,16,11,0.40000000000000124,0.38461538461538414,0.41666666666666696,0.40000000000000013,0.7391304347826086,0.0,1.0,0.0,1.0,0.0,0.0,2
James Krause,Warlley Alves,0.4734101798924008,0.26760563380281693,1,4,0,4,6,2,0.5000000000000009,0.4285714285714288,0.41666666666666696,0.5549912314063556,0.23809523809523808,0,1,0,4,6,3,0.8000000000000007,0.4615384615384608,0.41666666666666696,0.3500000000000001,0.5652173913043479,1.0,0.0,0.0,1.0,0.0,0.0,2
Jake Ellenberger,Bryan Barberena,0.4707885003362475,0.23943661971830985,0,1,0,2,4,3,0.6000000000000005,0.4285714285714288,0.41666666666666696,0.13939274187584516,0.46428571428571425,0,0,1,6,10,10,0.3000000000000007,0.3076923076923075,0.41666666666666696,0.4500000000000002,0.6086956521739131,1.0,0.0,0.0,0.0,1.0,0.0,0
Mickey Gall,George Sullivan,0.35862895090786817,0.18309859154929578,0,2,0,2,3,3,0.6000000000000005,0.5,0.41666666666666696,0.3728025693035835,0.07142857142857142,0,3,0,3,3,1,0.8000000000000007,0.5384615384615383,0.41666666666666696,0.8500000000000001,0.3043478260869565,0.0,0.0,1.0,1.0,0.0,0.0,2
Jordan Mein,Alex Morono,0.3130464021519838,0.15492957746478872,0,2,0,2,3,2,0.5000000000000009,0.4285714285714288,0.41666666666666696,0.5470017748478702,0.20238095238095238,0,1,0,2,4,4,0.6000000000000005,0.4615384615384608,0.41666666666666696,0.3500000000000001,0.39130434782608714,1.0,0.0,0.0,1.0,0.0,0.0,2
Emil Meek,Bartosz Fabinski,0.5965030262273033,0.07042253521126761,0,2,0,2,2,0,0.6000000000000005,0.6428571428571432,0.41666666666666696,0.5943204868154157,0.05952380952380952,0,1,0,1,1,1,0.5000000000000009,0.5384615384615383,0.41666666666666696,0.6000000000000001,0.43478260869565233,0.0,0.0,1.0,1.0,0.0,0.0,0
